Scenario,Technique,Tactics,SourceFiles
CloudEX,T1204.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/payload_ttps_1.json;../sanidata/sc6/payload_ttps_2.json
CloudEX,T1207,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1213,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1217,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1218,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1485,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1497.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/payload_ttps_2.json;../sanidata/sc6/payload_ttps_3.json
CloudEX,T1518,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1528,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1539,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1543.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1543.004,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1546,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1546.014,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1547,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1547.015,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1548.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1548.004,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1550,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1552,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1552.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1552.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1553,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1553.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1555,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1558,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1559,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1562,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1564.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1564.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1565,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1568.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/payload_ttps_3.json
CloudEX,T1570,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1572,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1574,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1588,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/payload_ttps_0.json
CloudEX,T1590,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1590.005,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
CloudEX,T1608,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/payload_ttps_0.json
CloudEX,T1620,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json;../sanidata/sc6/payload_ttps_3.json
CloudEX,T1647,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc6/attack_navigator_cmds.json
LayerInj,T1003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1003.006,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1005,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1007,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1010,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1012,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1020,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1021,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1025,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1029,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1030,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1033,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1036,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_2.json
LayerInj,T1036.005,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_2.json
LayerInj,T1036.009,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1037,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1039,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1041,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1046,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1053,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1055,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1056,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1056.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1056.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1057,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1059,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json;../sanidata/sc7/payload_ttps_1.json
LayerInj,T1059.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1059.004,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1059.006,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/payload_ttps_1.json
LayerInj,T1069,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1069.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1069.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1070.004,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1078,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1082,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1083,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1087,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1087.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1087.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1090,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1098,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1105,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json;../sanidata/sc7/payload_ttps_1.json
LayerInj,T1106,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1110,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1110.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1110.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1112,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1113,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1115,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1127,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1129,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1132,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json;../sanidata/sc7/attack_navigator_tasks.json
LayerInj,T1134,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1135,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1136,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1136.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1195.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_0.json
LayerInj,T1204.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_1.json;../sanidata/sc7/payload_ttps_2.json
LayerInj,T1207,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1213,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1217,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1218,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1485,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1518,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1528,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1539,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1543.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1543.004,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1546,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1546.014,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1547,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1547.015,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1548.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1548.004,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1550,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1552,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1552.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1552.003,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1553,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1553.001,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1553.006,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/payload_ttps_1.json
LayerInj,T1555,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1558,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1559,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1562,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
LayerInj,T1564.002,collection;command-and-control;credential-access;defense-evasion;discovery;execution;exfiltration;impact;initial-access;lateral-movement;persistence;privilege-escalation;reconnaissance;resource-development,../sanidata/sc7/attack_navigator_cmds.json
