ts,source,step,exe,cmdline,user,pid,src_ip,src_port,excerpt,source_file
2025-12-10 11:21:52.578,syslog,AUTH,sshd,,devops,64516,185.246.128.171,3480,Invalid user devops from 185.246.128.171 port 3480 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:52.580,syslog,AUTH,sshd,,,64516,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:52.580,syslog,AUTH,sshd,,,64516,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:53.710,syslog,AUTH,sshd,,devops,64516,185.246.128.171,3480,Failed password for invalid user devops from 185.246.128.171 port 3480 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:54.665,syslog,AUTH,sshd,,,64516,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:57.068,syslog,AUTH,sshd,,devops,64516,185.246.128.171,3480,Failed password for invalid user devops from 185.246.128.171 port 3480 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:58.452,syslog,AUTH,sshd,,,64516,,,"Disconnecting invalid user devops 185.246.128.171 port 3480: Change of username or service not allowed: (devops,ssh-connection) -> (itadmin,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:58.452,syslog,AUTH,sshd,,,64516,,,PAM 1 more authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:59.277,syslog,AUTH,sshd,,itadmin,64575,185.246.128.171,31138,Invalid user itadmin from 185.246.128.171 port 31138 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:59.279,syslog,AUTH,sshd,,,64575,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:21:59.279,syslog,AUTH,sshd,,,64575,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:01.035,syslog,AUTH,sshd,,itadmin,64575,185.246.128.171,31138,Failed password for invalid user itadmin from 185.246.128.171 port 31138 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:01.484,syslog,AUTH,sshd,,,64575,,,"Disconnecting invalid user itadmin 185.246.128.171 port 31138: Change of username or service not allowed: (itadmin,ssh-connection) -> (default,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:02.617,syslog,AUTH,sshd,,default,64577,185.246.128.171,62691,Invalid user default from 185.246.128.171 port 62691 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:02.619,syslog,AUTH,sshd,,,64577,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:02.619,syslog,AUTH,sshd,,,64577,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:04.456,syslog,AUTH,sshd,,default,64577,185.246.128.171,62691,Failed password for invalid user default from 185.246.128.171 port 62691 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:05.103,syslog,AUTH,sshd,,default,64577,185.246.128.171,62691,Failed password for invalid user default from 185.246.128.171 port 62691 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:05.103,syslog,AUTH,sshd,,,64577,,,"Disconnecting invalid user default 185.246.128.171 port 62691: Change of username or service not allowed: (default,ssh-connection) -> (seki,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:07.009,syslog,AUTH,sshd,,seki,64607,185.246.128.171,54548,Invalid user seki from 185.246.128.171 port 54548 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:07.010,syslog,AUTH,sshd,,,64607,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:07.010,syslog,AUTH,sshd,,,64607,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:09.197,syslog,AUTH,sshd,,seki,64607,185.246.128.171,54548,Failed password for invalid user seki from 185.246.128.171 port 54548 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:10.879,syslog,AUTH,sshd,,,64607,,,"Disconnecting invalid user seki 185.246.128.171 port 54548: Change of username or service not allowed: (seki,ssh-connection) -> (test1,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:12.370,syslog,AUTH,sshd,,test1,64663,185.246.128.171,34369,Invalid user test1 from 185.246.128.171 port 34369 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:12.372,syslog,AUTH,sshd,,,64663,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:12.372,syslog,AUTH,sshd,,,64663,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:14.249,syslog,AUTH,sshd,,test1,64663,185.246.128.171,34369,Failed password for invalid user test1 from 185.246.128.171 port 34369 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:15.556,syslog,AUTH,sshd,,,64663,,,"Disconnecting invalid user test1 185.246.128.171 port 34369: Change of username or service not allowed: (test1,ssh-connection) -> (zhongwen,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:19.502,syslog,AUTH,sshd,,zhongwen,64739,185.246.128.171,45049,Invalid user zhongwen from 185.246.128.171 port 45049 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:19.503,syslog,AUTH,sshd,,,64739,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:19.503,syslog,AUTH,sshd,,,64739,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:22.008,syslog,AUTH,sshd,,zhongwen,64739,185.246.128.171,45049,Failed password for invalid user zhongwen from 185.246.128.171 port 45049 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:22.690,syslog,AUTH,sshd,,,64739,,,"Disconnecting invalid user zhongwen 185.246.128.171 port 45049: Change of username or service not allowed: (zhongwen,ssh-connection) -> (publicuser,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:26.766,syslog,AUTH,sshd,,publicuser,64775,185.246.128.171,62740,Invalid user publicuser from 185.246.128.171 port 62740 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:26.768,syslog,AUTH,sshd,,,64775,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:26.768,syslog,AUTH,sshd,,,64775,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:28.566,syslog,AUTH,sshd,,publicuser,64775,185.246.128.171,62740,Failed password for invalid user publicuser from 185.246.128.171 port 62740 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:29.814,syslog,AUTH,sshd,,,64775,,,"Disconnecting invalid user publicuser 185.246.128.171 port 62740: Change of username or service not allowed: (publicuser,ssh-connection) -> (,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:32.603,syslog,AUTH,sshd,,,64798,,,Invalid user from 185.246.128.171 port 52360 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:32.605,syslog,AUTH,sshd,,,64798,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:32.605,syslog,AUTH,sshd,,,64798,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:35.225,syslog,AUTH,sshd,,,64798,,,Failed password for invalid user from 185.246.128.171 port 52360 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:35.429,syslog,AUTH,sshd,,,64798,,,Failed password for invalid user from 185.246.128.171 port 52360 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:35.429,syslog,AUTH,sshd,,,64798,,,"Disconnecting invalid user 185.246.128.171 port 52360: Change of username or service not allowed: (,ssh-connection) -> (tmax,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:38.537,syslog,AUTH,sshd,,tmax,64831,185.246.128.171,32495,Invalid user tmax from 185.246.128.171 port 32495 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:38.539,syslog,AUTH,sshd,,,64831,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:38.539,syslog,AUTH,sshd,,,64831,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:40.651,syslog,AUTH,sshd,,tmax,64831,185.246.128.171,32495,Failed password for invalid user tmax from 185.246.128.171 port 32495 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:42.442,syslog,AUTH,sshd,,,64831,,,"Disconnecting invalid user tmax 185.246.128.171 port 32495: Change of username or service not allowed: (tmax,ssh-connection) -> (ftp1,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:42.722,syslog,AUTH,sshd,,ftp1,64945,185.246.128.171,6717,Invalid user ftp1 from 185.246.128.171 port 6717 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:42.724,syslog,AUTH,sshd,,,64945,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:42.724,syslog,AUTH,sshd,,,64945,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:44.717,syslog,AUTH,sshd,,ftp1,64945,185.246.128.171,6717,Failed password for invalid user ftp1 from 185.246.128.171 port 6717 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:47.542,syslog,AUTH,sshd,,,64945,,,"Disconnecting invalid user ftp1 185.246.128.171 port 6717: Change of username or service not allowed: (ftp1,ssh-connection) -> (admin,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:52.523,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Invalid user admin from 185.246.128.171 port 63208 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:52.525,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:52.525,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:53.891,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Failed password for invalid user admin from 185.246.128.171 port 63208 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:53.955,syslog,AUTH,sshd,,ubuntu,65059,92.118.39.95,37330,Invalid user ubuntu from 92.118.39.95 port 37330 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:54.003,syslog,AUTH,sshd,,,65059,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:54.003,syslog,AUTH,sshd,,,65059,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=92.118.39.95 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:55.977,syslog,AUTH,sshd,,ubuntu,65059,92.118.39.95,37330,Failed password for invalid user ubuntu from 92.118.39.95 port 37330 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:56.350,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:56.788,syslog,AUTH,sshd,,,65059,,,Connection closed by invalid user ubuntu 92.118.39.95 port 37330 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:58.268,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Failed password for invalid user admin from 185.246.128.171 port 63208 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:22:59.356,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:01.016,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Failed password for invalid user admin from 185.246.128.171 port 63208 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:02.133,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:03.555,syslog,AUTH,sshd,,,65097,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=125.31.2.160 user=root | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:04.206,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Failed password for invalid user admin from 185.246.128.171 port 63208 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:05.432,syslog,AUTH,sshd,,root,65097,125.31.2.160,45236,Failed password for root from 125.31.2.160 port 45236 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:07.657,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:09.749,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Failed password for invalid user admin from 185.246.128.171 port 63208 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:12.826,syslog,AUTH,sshd,,,65020,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:14.272,syslog,AUTH,sshd,,admin,65020,185.246.128.171,63208,Failed password for invalid user admin from 185.246.128.171 port 63208 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:15.455,syslog,AUTH,sshd,,,65020,,,error: maximum authentication attempts exceeded for invalid user admin from 185.246.128.171 port 63208 ssh2 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:15.455,syslog,AUTH,sshd,,,65020,,,Disconnecting invalid user admin 185.246.128.171 port 63208: Too many authentication failures [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:15.455,syslog,AUTH,sshd,,,65020,,,PAM 5 more authentication failures logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:15.455,syslog,AUTH,sshd,,,65020,,,PAM service(sshd) ignoring max retries 6 > 3 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:17.988,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Invalid user admin from 185.246.128.171 port 53658 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:17.990,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:17.990,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:19.787,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Failed password for invalid user admin from 185.246.128.171 port 53658 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:22.838,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:24.324,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Failed password for invalid user admin from 185.246.128.171 port 53658 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:27.032,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:28.870,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Failed password for invalid user admin from 185.246.128.171 port 53658 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:30.045,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:31.962,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Failed password for invalid user admin from 185.246.128.171 port 53658 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:33.517,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:35.845,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Failed password for invalid user admin from 185.246.128.171 port 53658 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:39.067,syslog,AUTH,sshd,,,65216,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:40.884,syslog,AUTH,sshd,,admin,65216,185.246.128.171,53658,Failed password for invalid user admin from 185.246.128.171 port 53658 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:41.695,syslog,AUTH,sshd,,,65216,,,error: maximum authentication attempts exceeded for invalid user admin from 185.246.128.171 port 53658 ssh2 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:41.696,syslog,AUTH,sshd,,,65216,,,Disconnecting invalid user admin 185.246.128.171 port 53658: Too many authentication failures [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:41.696,syslog,AUTH,sshd,,,65216,,,PAM 5 more authentication failures logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:41.696,syslog,AUTH,sshd,,,65216,,,PAM service(sshd) ignoring max retries 6 > 3 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:47.915,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Invalid user admin from 185.246.128.171 port 53207 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:47.917,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:47.917,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:49.833,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Failed password for invalid user admin from 185.246.128.171 port 53207 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:50.705,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:52.367,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Failed password for invalid user admin from 185.246.128.171 port 53207 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:53.473,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:55.215,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Failed password for invalid user admin from 185.246.128.171 port 53207 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:56.805,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:58.958,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Failed password for invalid user admin from 185.246.128.171 port 53207 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:23:59.602,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:24:01.499,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Failed password for invalid user admin from 185.246.128.171 port 53207 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:24:02.397,syslog,AUTH,sshd,,,65487,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:24:04.374,syslog,AUTH,sshd,,admin,65487,185.246.128.171,53207,Failed password for invalid user admin from 185.246.128.171 port 53207 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
